top	enrichment	err	sample	rank
1560.0	0.12086440677966102	0.02081982007662081	worm	C-score
1570.0	0.1206949152542373	0.020780380845296435	worm	C-score
1580.0	0.12045762711864406	0.02072385753681618	worm	C-score
1590.0	0.12020338983050849	0.020678479647933037	worm	C-score
1600.0	0.12003389830508478	0.020660739104114468	worm	C-score
1610.0	0.11986440677966105	0.02061903556147003	worm	C-score
1620.0	0.11961016949152543	0.020564662127863162	worm	C-score
1630.0	0.11955932203389834	0.020578586965296627	worm	C-score
1640.0	0.1192542372881356	0.020532487596125828	worm	C-score
1650.0	0.1190677966101695	0.020497193210751226	worm	C-score
1660.0	0.11891525423728813	0.020460697569333382	worm	C-score
1670.0	0.11862711864406777	0.020391677550621292	worm	C-score
1680.0	0.11844067796610169	0.020354561294936246	worm	C-score
1690.0	0.11827118644067797	0.020300400771502528	worm	C-score
1700.0	0.11808474576271184	0.020258531954955552	worm	C-score
1710.0	0.11781355932203387	0.020184225668923868	worm	C-score
1720.0	0.11761016949152542	0.02014630904017479	worm	C-score
1730.0	0.11733898305084746	0.02006956939071273	worm	C-score
1740.0	0.11716949152542373	0.020033405073630616	worm	C-score
1750.0	0.11694915254237288	0.019960004189102685	worm	C-score
1760.0	0.11672881355932205	0.01991672949259405	worm	C-score
1770.0	0.11647457627118644	0.01986010918498169	worm	C-score
1780.0	0.11625423728813561	0.01979975135803624	worm	C-score
1790.0	0.11599999999999999	0.019743178656140354	worm	C-score
1800.0	0.11579661016949153	0.01968460816856317	worm	C-score
1810.0	0.11557627118644068	0.019632943893077424	worm	C-score
1820.0	0.11532203389830507	0.019575304410637425	worm	C-score
1830.0	0.11511864406779658	0.019524446824788794	worm	C-score
1840.0	0.11488135593220337	0.019459335602928503	worm	C-score
1850.0	0.11471186440677965	0.019419212543457635	worm	C-score
1860.0	0.11457627118644068	0.019369838686076436	worm	C-score
1870.0	0.11445762711864406	0.01935450632989768	worm	C-score
1880.0	0.11422033898305085	0.019304915412564527	worm	C-score
1890.0	0.1141186440677966	0.01928951476181318	worm	C-score
1900.0	0.114	0.019258735408595285	worm	C-score
1910.0	0.11386440677966103	0.01925027355460209	worm	C-score
1920.0	0.1137457627118644	0.01923322047536722	worm	C-score
1930.0	0.1135593220338983	0.019194751851686755	worm	C-score
1940.0	0.11347457627118644	0.019175225650424888	worm	C-score
1950.0	0.11332203389830507	0.019151071872710895	worm	C-score
1960.0	0.11313559322033896	0.01912219553668617	worm	C-score
1970.0	0.11296610169491524	0.019096313243311427	worm	C-score
1980.0	0.11289830508474576	0.019077737781290984	worm	C-score
1990.0	0.11274576271186441	0.01904319420683576	worm	C-score
2000.0	0.11267796610169489	0.019025705344819514	worm	C-score
2010.0	0.1125423728813559	0.018997574701923703	worm	C-score
2020.0	0.11233898305084741	0.01894628677821447	worm	C-score
2030.0	0.11225423728813558	0.0189328011764223	worm	C-score
2040.0	0.11199999999999999	0.01888350580136241	worm	C-score
2050.0	0.11188135593220339	0.01885542963232029	worm	C-score
2060.0	0.11174576271186439	0.018828528803766998	worm	C-score
2070.0	0.11166101694915252	0.0188141671965444	worm	C-score
2080.0	0.11152542372881355	0.0187802256813032	worm	C-score
2090.0	0.11140677966101696	0.01875245736702798	worm	C-score
2100.0	0.1112881355932203	0.018736133401160985	worm	C-score
2110.0	0.1111694915254237	0.01870414951199076	worm	C-score
2120.0	0.11096610169491526	0.01866019253826145	worm	C-score
2130.0	0.11094915254237286	0.018639877059429783	worm	C-score
2140.0	0.11072881355932204	0.01858788703493277	worm	C-score
2150.0	0.11054237288135592	0.018540339737046545	worm	C-score
2160.0	0.11044067796610169	0.01852263011902645	worm	C-score
2170.0	0.11037288135593218	0.018506145981887028	worm	C-score
2180.0	0.1102372881355932	0.018479289100168446	worm	C-score
2190.0	0.11003389830508475	0.018447882043759512	worm	C-score
2200.0	0.10994915254237288	0.01843175644540317	worm	C-score
2210.0	0.10986440677966104	0.01842078238370381	worm	C-score
2220.0	0.10976271186440678	0.018380616727776716	worm	C-score
2230.0	0.1096271186440678	0.018347192191508425	worm	C-score
2240.0	0.10954237288135589	0.018328091803904583	worm	C-score
2250.0	0.10938983050847456	0.018297799814548044	worm	C-score
2260.0	0.10922033898305084	0.018244220685626415	worm	C-score
2270.0	0.10916949152542371	0.018236291658544703	worm	C-score
2280.0	0.10903389830508474	0.018212669338434403	worm	C-score
2290.0	0.10891525423728812	0.01818968320728889	worm	C-score
2300.0	0.10888135593220338	0.018171870618948285	worm	C-score
2310.0	0.10877966101694915	0.01815586243111408	worm	C-score
2320.0	0.10867796610169492	0.018136156908820873	worm	C-score
2330.0	0.10857627118644066	0.018120387776737235	worm	C-score
2340.0	0.10845762711864405	0.0180935022295406	worm	C-score
2350.0	0.1083220338983051	0.018055396292746273	worm	C-score
2360.0	0.1082542372881356	0.018037359651650892	worm	C-score
2370.0	0.10811864406779662	0.018006656421437534	worm	C-score
2380.0	0.10805084745762712	0.01798857393904528	worm	C-score
2390.0	0.10793220338983048	0.01795280624685784	worm	C-score
2400.0	0.10781355932203388	0.017918013729210012	worm	C-score
2410.0	0.10771186440677964	0.01789630255520815	worm	C-score
2420.0	0.1075593220338983	0.01786268605227139	worm	C-score
2430.0	0.10742372881355934	0.017828657238568222	worm	C-score
2440.0	0.10728813559322035	0.017787498989691453	worm	C-score
2450.0	0.10722033898305086	0.017779891119664503	worm	C-score
2460.0	0.10710169491525424	0.017756415603930473	worm	C-score
2470.0	0.10701694915254237	0.017738217358866198	worm	C-score
2480.0	0.10691525423728813	0.017723331364490117	worm	C-score
2490.0	0.10676271186440676	0.0176786091009622	worm	C-score
2500.0	0.1066101694915254	0.017636319138256612	worm	C-score
2510.0	0.10650847457627116	0.0176077358816034	worm	C-score
2520.0	0.10640677966101694	0.017577167569898314	worm	C-score
2530.0	0.10635593220338983	0.01755466976544572	worm	C-score
2540.0	0.10618644067796608	0.01752607599847462	worm	C-score
2550.0	0.10605084745762709	0.01748238528584605	worm	C-score
2560.0	0.10603389830508472	0.0174615209607198	worm	C-score
2570.0	0.10591525423728813	0.01742314321311341	worm	C-score
2580.0	0.10577966101694916	0.017394737573874035	worm	C-score
2590.0	0.10569491525423728	0.017363296810158017	worm	C-score
2600.0	0.10550847457627117	0.017322521984474554	worm	C-score
2610.0	0.1054406779661017	0.01729662269758214	worm	C-score
2620.0	0.10527118644067796	0.017252598386509554	worm	C-score
2630.0	0.10516949152542375	0.017210461128721162	worm	C-score
2640.0	0.10510169491525424	0.017196643395637187	worm	C-score
2650.0	0.10498305084745763	0.01717385389091923	worm	C-score
2660.0	0.1049322033898305	0.017158675439683756	worm	C-score
2670.0	0.10481355932203389	0.01714290802302338	worm	C-score
2680.0	0.10479661016949152	0.01713708232705921	worm	C-score
2690.0	0.10471186440677964	0.01711698755374138	worm	C-score
2700.0	0.10459322033898304	0.01709983950769182	worm	C-score
2710.0	0.10454237288135591	0.017090834474866385	worm	C-score
2720.0	0.10445762711864405	0.017074069772085868	worm	C-score
2730.0	0.10437288135593223	0.01706098146153356	worm	C-score
2740.0	0.10433898305084749	0.017050987760756565	worm	C-score
2750.0	0.10422033898305086	0.01703717645413368	worm	C-score
2760.0	0.10416949152542375	0.017024017011186835	worm	C-score
2770.0	0.10411864406779663	0.017006944721450763	worm	C-score
2780.0	0.10403389830508475	0.016986878528443376	worm	C-score
2790.0	0.10403389830508475	0.016983282702442377	worm	C-score
2800.0	0.10389830508474578	0.01696280689039897	worm	C-score
2810.0	0.10384745762711864	0.01694595206486666	worm	C-score
2820.0	0.10374576271186442	0.0169240161357367	worm	C-score
2830.0	0.1036949152542373	0.016913681468809186	worm	C-score
2840.0	0.10364406779661016	0.01690335513422139	worm	C-score
2850.0	0.10354237288135593	0.016887261928725607	worm	C-score
2860.0	0.10347457627118643	0.016872079584637656	worm	C-score
2870.0	0.10337288135593223	0.016858053836015015	worm	C-score
2880.0	0.10327118644067798	0.016841906461919565	worm	C-score
2890.0	0.10320338983050849	0.016828973993378023	worm	C-score
2900.0	0.10315254237288136	0.016822791683397315	worm	C-score
2910.0	0.10303389830508476	0.01680741407229562	worm	C-score
2920.0	0.10296610169491525	0.016792472188758418	worm	C-score
2930.0	0.1028813559322034	0.016776055909175278	worm	C-score
2940.0	0.10277966101694917	0.016756464907234512	worm	C-score
2950.0	0.10277966101694917	0.016751581095446406	worm	C-score
2960.0	0.10266101694915254	0.016731290049687236	worm	C-score
2970.0	0.10257627118644069	0.016711324993695258	worm	C-score
2980.0	0.10247457627118645	0.016695862220114856	worm	C-score
2990.0	0.10242372881355932	0.01668600248047426	worm	C-score
3000.0	0.10233898305084746	0.016670468086884126	worm	C-score
50.0	0.14916949152542366	0.028334853299074158	worm	SPP
60.0	0.15011864406779665	0.02810062786191161	worm	SPP
70.0	0.15010169491525427	0.027903259184619503	worm	SPP
80.0	0.1518983050847458	0.027835732294167765	worm	SPP
90.0	0.15283050847457627	0.0275187110516483	worm	SPP
100.0	0.15294915254237287	0.027630529956874306	worm	SPP
110.0	0.15288135593220342	0.027408229371056365	worm	SPP
120.0	0.15005084745762715	0.026801458735922504	worm	SPP
130.0	0.14876271186440676	0.02671736979226488	worm	SPP
140.0	0.14833898305084744	0.02656261539508875	worm	SPP
150.0	0.14781355932203388	0.026166714466715632	worm	SPP
160.0	0.14654237288135596	0.02600092524130243	worm	SPP
170.0	0.14544067796610172	0.025876299168760792	worm	SPP
180.0	0.145	0.025878362683377277	worm	SPP
190.0	0.14398305084745755	0.025684225164145775	worm	SPP
200.0	0.14279661016949155	0.02552418066755256	worm	SPP
210.0	0.14174576271186443	0.025147985073472674	worm	SPP
220.0	0.1416101694915254	0.025105179295109577	worm	SPP
230.0	0.14074576271186437	0.024929984870787802	worm	SPP
240.0	0.138728813559322	0.024537317927485532	worm	SPP
250.0	0.13833898305084738	0.0245437813013118	worm	SPP
260.0	0.13752542372881357	0.024433982380948894	worm	SPP
270.0	0.13674576271186442	0.024485143734871612	worm	SPP
280.0	0.13615254237288132	0.024356568708492236	worm	SPP
290.0	0.13637288135593223	0.02442280385066714	worm	SPP
300.0	0.13672881355932204	0.02438731202948893	worm	SPP
310.0	0.13571186440677968	0.024266854281985294	worm	SPP
320.0	0.13501694915254242	0.024192227591077316	worm	SPP
330.0	0.13445762711864406	0.02407604504650171	worm	SPP
340.0	0.13384745762711867	0.023994274272671656	worm	SPP
350.0	0.13318644067796612	0.02385044326255063	worm	SPP
360.0	0.1325593220338983	0.023770666313012896	worm	SPP
370.0	0.13193220338983053	0.023706611471766243	worm	SPP
380.0	0.1312372881355932	0.02356480474741478	worm	SPP
390.0	0.13067796610169494	0.023489797089718968	worm	SPP
400.0	0.13020338983050847	0.02339148915421074	worm	SPP
410.0	0.12964406779661017	0.023313277769243804	worm	SPP
420.0	0.12937288135593222	0.023261955735316926	worm	SPP
430.0	0.1289152542372881	0.02315779843523125	worm	SPP
440.0	0.1283728813559322	0.023044323646216287	worm	SPP
450.0	0.12783050847457625	0.022969094074604894	worm	SPP
460.0	0.1278135593220339	0.022877503626185777	worm	SPP
470.0	0.12733898305084745	0.022815110936959003	worm	SPP
480.0	0.12722033898305082	0.02278912641495149	worm	SPP
490.0	0.1267966101694915	0.022678846696203726	worm	SPP
500.0	0.1269322033898305	0.02269497461613194	worm	SPP
510.0	0.12642372881355934	0.022590142869717392	worm	SPP
520.0	0.12606779661016945	0.022544959489151726	worm	SPP
530.0	0.12616949152542375	0.022554021809668083	worm	SPP
540.0	0.12581355932203395	0.022521234535709447	worm	SPP
550.0	0.12584745762711863	0.022484656935820052	worm	SPP
560.0	0.12566101694915258	0.022446255184585	worm	SPP
570.0	0.1254406779661017	0.02232542209596427	worm	SPP
580.0	0.12542372881355932	0.022263461551937383	worm	SPP
590.0	0.1250338983050847	0.022268261979437456	worm	SPP
600.0	0.1250508474576271	0.02225873863855614	worm	SPP
610.0	0.12479661016949152	0.02215384785246974	worm	SPP
620.0	0.12455932203389827	0.02211819732581219	worm	SPP
630.0	0.12435593220338984	0.022042965360075682	worm	SPP
640.0	0.12415254237288134	0.022006146709981477	worm	SPP
650.0	0.12408474576271186	0.02203707210878427	worm	SPP
660.0	0.12366101694915253	0.021976816994175814	worm	SPP
670.0	0.12364406779661018	0.0219169673017358	worm	SPP
680.0	0.12338983050847462	0.021889219742614745	worm	SPP
690.0	0.12308474576271188	0.021859953379161082	worm	SPP
700.0	0.12291525423728812	0.0217827497599449	worm	SPP
710.0	0.12266101694915252	0.021721748820283986	worm	SPP
720.0	0.12227118644067798	0.021666820234400506	worm	SPP
730.0	0.12203389830508476	0.021568776896745058	worm	SPP
740.0	0.12196610169491527	0.021562760478463894	worm	SPP
750.0	0.12176271186440678	0.021545587825663758	worm	SPP
760.0	0.12162711864406782	0.0215115248942494	worm	SPP
770.0	0.12155932203389831	0.02151680016126201	worm	SPP
780.0	0.12120338983050849	0.02144267471753677	worm	SPP
790.0	0.12096610169491527	0.021406859485282172	worm	SPP
800.0	0.12084745762711861	0.021351800041820926	worm	SPP
810.0	0.12081355932203393	0.021324048959853736	worm	SPP
820.0	0.12069491525423728	0.021274997388327506	worm	SPP
830.0	0.12042372881355931	0.021173771080256493	worm	SPP
840.0	0.12027118644067795	0.021105961698853582	worm	SPP
850.0	0.11996610169491524	0.021034870801984098	worm	SPP
860.0	0.11981355932203389	0.02102206509065622	worm	SPP
870.0	0.11966101694915257	0.02100629737992785	worm	SPP
880.0	0.11945762711864406	0.02094797934672068	worm	SPP
890.0	0.11942372881355934	0.020933464541047896	worm	SPP
900.0	0.11913559322033898	0.02085074646312739	worm	SPP
910.0	0.11889830508474578	0.020816847565304716	worm	SPP
920.0	0.11861016949152542	0.02073873853040129	worm	SPP
930.0	0.11852542372881357	0.02072477455843786	worm	SPP
940.0	0.11845762711864405	0.020725958476825828	worm	SPP
950.0	0.11828813559322032	0.020707998139269226	worm	SPP
960.0	0.11811864406779661	0.020692399222679424	worm	SPP
970.0	0.11798305084745762	0.020650079163236617	worm	SPP
980.0	0.11774576271186439	0.020608093279179278	worm	SPP
990.0	0.1176101694915254	0.020587584521749577	worm	SPP
1000.0	0.11745762711864406	0.020556422930319864	worm	SPP
1010.0	0.11728813559322034	0.020521347110465347	worm	SPP
1020.0	0.1169830508474576	0.02044396900812169	worm	SPP
1030.0	0.11686440677966102	0.020426350683290764	worm	SPP
1040.0	0.1166949152542373	0.020407927177058124	worm	SPP
1050.0	0.11664406779661018	0.02035934860968194	worm	SPP
1060.0	0.11642372881355934	0.02031060971444313	worm	SPP
1070.0	0.11618644067796609	0.020259068357570114	worm	SPP
1080.0	0.11596610169491525	0.020174356391625067	worm	SPP
1090.0	0.11576271186440679	0.02012254012952149	worm	SPP
1100.0	0.11557627118644068	0.02009892546929703	worm	SPP
1110.0	0.11547457627118642	0.02008468855030112	worm	SPP
1120.0	0.1152542372881356	0.020042744988223754	worm	SPP
1130.0	0.11506779661016948	0.019991770142019104	worm	SPP
1140.0	0.11496610169491522	0.019945644519593346	worm	SPP
1150.0	0.11493220338983051	0.01994154028343767	worm	SPP
1160.0	0.11481355932203387	0.01992614174458786	worm	SPP
1170.0	0.11464406779661014	0.019904062164685817	worm	SPP
1180.0	0.1146101694915254	0.019895137383182496	worm	SPP
1190.0	0.11447457627118643	0.019856077069012035	worm	SPP
1200.0	0.11433898305084747	0.019808870639974992	worm	SPP
1210.0	0.11415254237288135	0.01980334074915619	worm	SPP
1220.0	0.11401694915254235	0.019784291029803714	worm	SPP
1230.0	0.11398305084745763	0.019749445930652133	worm	SPP
1240.0	0.11384745762711866	0.019736499333408947	worm	SPP
1250.0	0.11383050847457629	0.019724789005476404	worm	SPP
1260.0	0.11374576271186439	0.019672027288487732	worm	SPP
1270.0	0.11352542372881357	0.0196149276390244	worm	SPP
1280.0	0.11361016949152541	0.019594024198896137	worm	SPP
1290.0	0.11352542372881357	0.019592299145751134	worm	SPP
1300.0	0.1134237288135593	0.019578301234937513	worm	SPP
1310.0	0.11325423728813556	0.01954478430039884	worm	SPP
1320.0	0.11316949152542372	0.01952110986341346	worm	SPP
1330.0	0.11313559322033899	0.019496143838279866	worm	SPP
1340.0	0.11296610169491524	0.019487620883030077	worm	SPP
1350.0	0.11281355932203391	0.019434983168592018	worm	SPP
1360.0	0.11255932203389828	0.01940283636839658	worm	SPP
1370.0	0.11247457627118644	0.019390061682992486	worm	SPP
1380.0	0.11238983050847456	0.019370529848751258	worm	SPP
1390.0	0.11232203389830507	0.0193695254429286	worm	SPP
1400.0	0.11211864406779662	0.01930777643102791	worm	SPP
1410.0	0.11211864406779663	0.019306156898311243	worm	SPP
1420.0	0.112	0.01926882329411125	worm	SPP
1430.0	0.11184745762711865	0.019240636994588382	worm	SPP
1440.0	0.11189830508474577	0.019258624562924313	worm	SPP
1450.0	0.11174576271186439	0.019234891726834298	worm	SPP
1460.0	0.11171186440677967	0.019233880752929658	worm	SPP
1470.0	0.11172881355932207	0.01924174594395319	worm	SPP
1480.0	0.11167796610169495	0.019242727161544862	worm	SPP
1490.0	0.11155932203389832	0.0192256323517797	worm	SPP
1500.0	0.1115084745762712	0.01920942402292257	worm	SPP
1510.0	0.1113728813559322	0.019185289548771058	worm	SPP
1520.0	0.11127118644067797	0.019153244480078598	worm	SPP
1530.0	0.11118644067796611	0.019122623688925613	worm	SPP
1540.0	0.11101694915254237	0.019076815582471703	worm	SPP
1550.0	0.11083050847457626	0.019038184162118763	worm	SPP
1560.0	0.11067796610169489	0.018980432889111748	worm	SPP
1570.0	0.11059322033898306	0.018947574765800293	worm	SPP
1580.0	0.11049152542372885	0.018922329986306385	worm	SPP
1590.0	0.11040677966101697	0.018890640374855026	worm	SPP
1600.0	0.11033898305084747	0.018859621845621483	worm	SPP
1610.0	0.11033898305084748	0.0188272563489832	worm	SPP
1620.0	0.11020338983050847	0.01879827360137569	worm	SPP
1630.0	0.1101186440677966	0.0187736694124024	worm	SPP
1640.0	0.11011864406779658	0.018771894829853374	worm	SPP
1650.0	0.10999999999999997	0.018754294267647038	worm	SPP
1660.0	0.10994915254237286	0.018735702497075492	worm	SPP
1670.0	0.10986440677966099	0.018686757088624474	worm	SPP
1680.0	0.10979661016949151	0.01867621902366433	worm	SPP
1690.0	0.10967796610169489	0.01863395028597162	worm	SPP
1700.0	0.10955932203389829	0.018588868661068264	worm	SPP
1710.0	0.10952542372881352	0.018562472211294825	worm	SPP
1720.0	0.10935593220338981	0.018519592713329317	worm	SPP
1730.0	0.10935593220338981	0.018521959461622627	worm	SPP
1740.0	0.10930508474576271	0.018536681599488073	worm	SPP
1750.0	0.10925423728813558	0.018527414934672005	worm	SPP
1760.0	0.10918644067796611	0.018494102785988856	worm	SPP
1770.0	0.10905084745762711	0.018461317286714202	worm	SPP
1780.0	0.10896610169491525	0.018416141721910834	worm	SPP
1790.0	0.10894915254237286	0.01842281232245471	worm	SPP
1800.0	0.10879661016949153	0.018367932244200427	worm	SPP
1810.0	0.10871186440677966	0.018336982187632102	worm	SPP
1820.0	0.10861016949152541	0.018322330177628066	worm	SPP
1830.0	0.10852542372881355	0.018313896508863114	worm	SPP
1840.0	0.1084915254237288	0.018282483286964576	worm	SPP
1850.0	0.10845762711864405	0.01825277609581389	worm	SPP
1860.0	0.10837288135593218	0.01824368938562678	worm	SPP
1870.0	0.1083050847457627	0.01824353490663766	worm	SPP
1880.0	0.1082881355932203	0.018233517585968875	worm	SPP
1890.0	0.10813559322033897	0.0182118749454339	worm	SPP
1900.0	0.10803389830508471	0.018180711259316012	worm	SPP
1910.0	0.10791525423728811	0.018160806607388676	worm	SPP
1920.0	0.10784745762711861	0.01813671074846319	worm	SPP
1930.0	0.1077966101694915	0.018125814916056547	worm	SPP
1940.0	0.10772881355932201	0.018106168332431206	worm	SPP
1950.0	0.10762711864406778	0.018095078107792456	worm	SPP
1960.0	0.10750847457627119	0.01806353442138961	worm	SPP
1970.0	0.10745762711864407	0.018074466428225446	worm	SPP
1980.0	0.1073220338983051	0.018031329327969782	worm	SPP
1990.0	0.1072372881355932	0.017997878616843543	worm	SPP
2000.0	0.10718644067796607	0.017982985571425865	worm	SPP
2010.0	0.10718644067796608	0.017964662282578595	worm	SPP
2020.0	0.10705084745762708	0.017925448309444664	worm	SPP
2030.0	0.10701694915254234	0.017899118098708873	worm	SPP
2040.0	0.10686440677966101	0.017868217797616905	worm	SPP
2050.0	0.10679661016949153	0.017850453185756628	worm	SPP
2060.0	0.10671186440677967	0.01782616315528831	worm	SPP
2070.0	0.10669491525423729	0.017814835231276395	worm	SPP
2080.0	0.10661016949152542	0.017797352966603116	worm	SPP
2090.0	0.10655932203389828	0.017785531048069916	worm	SPP
2100.0	0.10649152542372882	0.01776429171482422	worm	SPP
2110.0	0.10647457627118641	0.01776698906971226	worm	SPP
2120.0	0.10644067796610168	0.017761312299585684	worm	SPP
2130.0	0.10642372881355931	0.017746546710774563	worm	SPP
2140.0	0.10632203389830508	0.017722542425953537	worm	SPP
2150.0	0.10625423728813559	0.017709266334244834	worm	SPP
2160.0	0.10622033898305083	0.017705626993516882	worm	SPP
2170.0	0.1061186440677966	0.01767255389468613	worm	SPP
2180.0	0.10608474576271186	0.01766948136405837	worm	SPP
2190.0	0.10603389830508474	0.017656554738945632	worm	SPP
2200.0	0.10603389830508475	0.017639383405680872	worm	SPP
2210.0	0.10591525423728812	0.017608879596394636	worm	SPP
2220.0	0.10577966101694915	0.017565242294857102	worm	SPP
2230.0	0.10569491525423727	0.017541822018190625	worm	SPP
2240.0	0.10569491525423727	0.017533740609263746	worm	SPP
2250.0	0.10559322033898302	0.017514861663807654	worm	SPP
2260.0	0.1055593220338983	0.017494146490130407	worm	SPP
2270.0	0.10549152542372879	0.017471298545627897	worm	SPP
2280.0	0.10544067796610167	0.017444497795106068	worm	SPP
2290.0	0.1053728813559322	0.017435661111015865	worm	SPP
2300.0	0.10533898305084745	0.017424104610856177	worm	SPP
2310.0	0.10535593220338982	0.017421088054639947	worm	SPP
2320.0	0.10525423728813557	0.017392595904496273	worm	SPP
2330.0	0.10515254237288135	0.01736046169800243	worm	SPP
2340.0	0.10508474576271186	0.0173400056715509	worm	SPP
2350.0	0.10511864406779658	0.01733781124761252	worm	SPP
2360.0	0.10510169491525422	0.017328279048197826	worm	SPP
2370.0	0.1049830508474576	0.017304430156870738	worm	SPP
2380.0	0.10488135593220337	0.017281035316683423	worm	SPP
2390.0	0.10481355932203389	0.01726942065835115	worm	SPP
2400.0	0.10477966101694915	0.01725192486734869	worm	SPP
2410.0	0.10472881355932204	0.01724117830668676	worm	SPP
2420.0	0.1046271186440678	0.017220302167040725	worm	SPP
2430.0	0.10455932203389828	0.017194613879239373	worm	SPP
2440.0	0.10452542372881354	0.017194343393381353	worm	SPP
2450.0	0.10445762711864405	0.017172421620426776	worm	SPP
2460.0	0.10442372881355931	0.017161048336443357	worm	SPP
2470.0	0.10445762711864408	0.017151903620265845	worm	SPP
2480.0	0.10435593220338982	0.017129031458592382	worm	SPP
2490.0	0.10433898305084745	0.017132866998873994	worm	SPP
2500.0	0.10428813559322031	0.017114033786726587	worm	SPP
2510.0	0.10422033898305083	0.017096061454013267	worm	SPP
2520.0	0.10416949152542372	0.017083118434368164	worm	SPP
2530.0	0.10408474576271186	0.017055317708803124	worm	SPP
2540.0	0.10408474576271184	0.017043868316382958	worm	SPP
2550.0	0.10405084745762712	0.017037765727211534	worm	SPP
2560.0	0.10401694915254237	0.017032946578784083	worm	SPP
2570.0	0.10398305084745763	0.01701724108574371	worm	SPP
2580.0	0.10389830508474578	0.017007487863697362	worm	SPP
2590.0	0.10384745762711865	0.01699898256589099	worm	SPP
2600.0	0.10376271186440678	0.016967020972800093	worm	SPP
2610.0	0.10371186440677967	0.016947680532221596	worm	SPP
2620.0	0.10364406779661017	0.016936084383476078	worm	SPP
2630.0	0.10355932203389831	0.0169123513389494	worm	SPP
2640.0	0.10349152542372883	0.016905872268890402	worm	SPP
2650.0	0.10349152542372882	0.01690647725121338	worm	SPP
2660.0	0.10347457627118645	0.016901636493243454	worm	SPP
2670.0	0.10345762711864406	0.016896119544433524	worm	SPP
2680.0	0.10340677966101695	0.016886479685486913	worm	SPP
2690.0	0.10335593220338984	0.016871792185302867	worm	SPP
2700.0	0.10335593220338984	0.016876970200580856	worm	SPP
2710.0	0.1033220338983051	0.0168678717338932	worm	SPP
2720.0	0.10330508474576272	0.01686310360351187	worm	SPP
2730.0	0.10323728813559324	0.016855859844419424	worm	SPP
2740.0	0.10323728813559323	0.016845211682363675	worm	SPP
2750.0	0.10315254237288136	0.016831961011419917	worm	SPP
2760.0	0.1031186440677966	0.016825610241286315	worm	SPP
2770.0	0.10310169491525424	0.016820739732954542	worm	SPP
2780.0	0.10305084745762712	0.01680375302018285	worm	SPP
2790.0	0.10303389830508475	0.016803484201155353	worm	SPP
2800.0	0.10300000000000001	0.01680574544821307	worm	SPP
2810.0	0.10300000000000001	0.016814072478547593	worm	SPP
2820.0	0.1029491525423729	0.016795386075125374	worm	SPP
2830.0	0.10288135593220339	0.016784624005543265	worm	SPP
2840.0	0.10288135593220339	0.016776473966618778	worm	SPP
2850.0	0.10284745762711864	0.016771138228360186	worm	SPP
2860.0	0.10284745762711864	0.01676101160343197	worm	SPP
2870.0	0.1027627118644068	0.016756696350391485	worm	SPP
2880.0	0.10281355932203393	0.016761389257109002	worm	SPP
2890.0	0.1027457627118644	0.016751764707589257	worm	SPP
2900.0	0.10271186440677967	0.01674289107144956	worm	SPP
2910.0	0.10266101694915253	0.016732879369628348	worm	SPP
2920.0	0.10262711864406779	0.016720724886779975	worm	SPP
2930.0	0.10257627118644067	0.016712006963043237	worm	SPP
2940.0	0.10255932203389831	0.016712532721369685	worm	SPP
2950.0	0.10254237288135593	0.016703106274730914	worm	SPP
2960.0	0.1024915254237288	0.016697245192198333	worm	SPP
2970.0	0.10247457627118645	0.016693989299886133	worm	SPP
2980.0	0.10240677966101697	0.01668426709053694	worm	SPP
2990.0	0.10238983050847458	0.016680271385868573	worm	SPP
3000.0	0.10233898305084746	0.016670468086884126	worm	SPP
50.0	0.04171186440677968	0.004444215623894086	worm	C-score Shuffled
60.0	0.04028813559322032	0.004321331350975034	worm	C-score Shuffled
70.0	0.04127118644067796	0.0037252852442553152	worm	C-score Shuffled
80.0	0.03911864406779658	0.0037295387425108437	worm	C-score Shuffled
90.0	0.03728813559322032	0.003535331467364346	worm	C-score Shuffled
100.0	0.03683050847457628	0.0034030921187439872	worm	C-score Shuffled
110.0	0.03757627118644066	0.003371347918178498	worm	C-score Shuffled
120.0	0.03684745762711863	0.00323371824672383	worm	C-score Shuffled
130.0	0.035983050847457614	0.0032294389867521455	worm	C-score Shuffled
140.0	0.035474576271186414	0.003192568439228886	worm	C-score Shuffled
150.0	0.0364915254237288	0.0032682855987103613	worm	C-score Shuffled
160.0	0.036915254237288114	0.0031498043073362294	worm	C-score Shuffled
170.0	0.03755932203389829	0.003099298688269981	worm	C-score Shuffled
180.0	0.03744067796610169	0.0031143482343602893	worm	C-score Shuffled
190.0	0.037610169491525416	0.003085004260175742	worm	C-score Shuffled
200.0	0.03769491525423729	0.0031013707341932964	worm	C-score Shuffled
210.0	0.03818644067796608	0.0032474847144138134	worm	C-score Shuffled
220.0	0.037576271186440656	0.0032578819936650103	worm	C-score Shuffled
230.0	0.0370508474576271	0.003155378524774417	worm	C-score Shuffled
240.0	0.03715254237288133	0.0031342281452107893	worm	C-score Shuffled
250.0	0.03689830508474578	0.003142504270320969	worm	C-score Shuffled
260.0	0.03677966101694914	0.0031211714405141766	worm	C-score Shuffled
270.0	0.036576271186440676	0.003023017426334873	worm	C-score Shuffled
280.0	0.036271186440677956	0.0030375432362395906	worm	C-score Shuffled
290.0	0.036220338983050826	0.0029914223561385432	worm	C-score Shuffled
