Type	TF	Entropy	Cell	Tool
Known	BHLHE40	0.3888604117340185	GM12878	DREME
Known	CUX1	0.7381067934161288	GM12878	DREME
Known	NFIC	0.6860878653469209	GM12878	DREME
Known	ZBED1	0.4078041094771603	GM12878	DREME
Known	RFX5	0.7471681693264035	GM12878	DREME
Known	HSF1	0.6680591033345115	GM12878	DREME
Known	PAX5	0.8377756750664023	GM12878	DREME
Known	ZNF384	1.0429994128657947	GM12878	DREME
Known	TCF12	0.5065989802744855	GM12878	DREME
Known	E2F4	0.30788023554119537	GM12878	DREME
Known	CEBPB	0.5615440931904848	GM12878	DREME
Known	PKNOX1	0.40404403468397987	GM12878	DREME
Known	MAFK	0.7948376633539137	GM12878	DREME
Known	ZZZ3	0.6513485795411905	GM12878	DREME
Known	NFATC1	0.5053381110274249	GM12878	DREME
Known	JUNB	0.427361578479295	GM12878	DREME
Known	ATF2	0.7951186699268233	GM12878	DREME
Known	BCL11A	0.9669805470569494	GM12878	DREME
Known	YY1	0.685599101875041	GM12878	DREME
Known	USF1	0.5192672783132063	GM12878	DREME
Known	ETV6	0.48590189596729444	GM12878	DREME
Known	USF2	0.5055920040662022	GM12878	DREME
Known	RUNX3	0.5482386121999335	GM12878	DREME
Known	FOS	0.576110489377475	GM12878	DREME
Known	PAX8	0.8039687641599502	GM12878	DREME
Known	CREM	0.8334106663271773	GM12878	DREME
Known	TBX21	0.531315575286784	GM12878	DREME
Known	NR2C1	0.6767757225043407	GM12878	DREME
Known	IRF4	0.5899786197142755	GM12878	DREME
Known	ESRRA	0.5885537335007198	GM12878	DREME
Known	ELF1	0.6172655840053193	GM12878	DREME
Known	BATF	0.9152506089453422	GM12878	DREME
Known	MEF2C	0.5051575072537883	GM12878	DREME
Known	KLF5	0.7802052079049507	GM12878	DREME
Known	ZSCAN29	0.7346699343073594	GM12878	DREME
Known	E2F8	0.5231380932608726	GM12878	DREME
Known	SP1	0.5973011398632182	GM12878	DREME
Known	CTCF	0.550863075059682	GM12878	DREME
Known	TCF7	0.5720761012311023	GM12878	DREME
Known	EBF1	0.5927819751869218	GM12878	DREME
Known	MEF2A	0.3962045093544457	GM12878	DREME
Known	NR2C2	0.6452125791225868	GM12878	DREME
Known	NRF1	0.34876493061581537	GM12878	DREME
Known	MEF2B	0.5741785995018818	GM12878	DREME
Known	RELA	0.3634287896371637	GM12878	DREME
Known	ZNF143	0.43062896672047657	GM12878	DREME
Known	YBX1	0.6846547623511667	GM12878	DREME
Known	ELK1	0.5592411657490453	GM12878	DREME
Known	SMAD5	0.41932880164334463	GM12878	DREME
Known	SPI1	0.3187454386099167	GM12878	DREME
Known	NR2F1	0.5769556768133302	GM12878	DREME
Known	IRF3	0.632231661406723	GM12878	DREME
Known	IRF5	0.6227328717346866	GM12878	DREME
Known	JUND	0.7065443828186899	GM12878	DREME
Known	NFATC3	0.6372302455708546	GM12878	DREME
Known	ZBTB33	0.43268671256270863	GM12878	DREME
Known	ETS1	0.5745894554001869	GM12878	DREME
Known	GABPA	0.5907117982478979	GM12878	DREME
Known	ATF7	0.5766537411391243	GM12878	DREME
Known	MAX	0.653633437789628	GM12878	DREME
Known	RXRA	0.37879029075966625	GM12878	DREME
Known	SRF	0.4685826941511461	GM12878	DREME
Known_core	BHLHE40	0.21720645000927882	GM12878	DREME
Known_core	CUX1	0.7532646292275736	GM12878	DREME
Known_core	NFIC	0.8473807721861051	GM12878	DREME
Known_core	ZBED1	0.2613367328298024	GM12878	DREME
Known_core	RFX5	0.7004068004181786	GM12878	DREME
Known_core	HSF1	0.7355085587684554	GM12878	DREME
Known_core	PAX5	0.7761730964136841	GM12878	DREME
Known_core	ZNF384	1.3776020740772563	GM12878	DREME
Known_core	TCF12	0.5065989802744855	GM12878	DREME
Known_core	E2F4	0.16745914315137053	GM12878	DREME
Known_core	CEBPB	0.34931383202820016	GM12878	DREME
Known_core	PKNOX1	0.4210009153727869	GM12878	DREME
Known_core	MAFK	0.7165213008741614	GM12878	DREME
Known_core	ZZZ3	0.40097072375057324	GM12878	DREME
Known_core	NFATC1	0.5258430336116728	GM12878	DREME
Known_core	JUNB	0.20522014591409665	GM12878	DREME
Known_core	ATF2	0.6018994179541266	GM12878	DREME
Known_core	BCL11A	0.9156925392490143	GM12878	DREME
Known_core	YY1	0.5895568249063883	GM12878	DREME
Known_core	USF1	0.336256813498462	GM12878	DREME
Known_core	ETV6	0.3178184585632741	GM12878	DREME
Known_core	USF2	0.2948434163005204	GM12878	DREME
Known_core	RUNX3	0.44022232981288417	GM12878	DREME
Known_core	FOS	0.4054203093974886	GM12878	DREME
Known_core	PAX8	0.6809014321640308	GM12878	DREME
Known_core	CREM	0.6109067794825085	GM12878	DREME
Known_core	TBX21	0.5650563696975491	GM12878	DREME
Known_core	NR2C1	0.5699608170599255	GM12878	DREME
Known_core	IRF4	0.40691723438892274	GM12878	DREME
Known_core	ESRRA	0.582087974144751	GM12878	DREME
Known_core	ELF1	0.4107049911459496	GM12878	DREME
Known_core	BATF	0.812820867131901	GM12878	DREME
Known_core	MEF2C	0.553729830704821	GM12878	DREME
Known_core	KLF5	0.6513230215213124	GM12878	DREME
Known_core	ZSCAN29	0.5845369868083505	GM12878	DREME
Known_core	E2F8	0.33942202946780803	GM12878	DREME
Known_core	SP1	0.3612818448752677	GM12878	DREME
Known_core	CTCF	0.4148346645680485	GM12878	DREME
Known_core	TCF7	0.4734993438971652	GM12878	DREME
Known_core	EBF1	0.368084844615151	GM12878	DREME
Known_core	MEF2A	0.20518005487009505	GM12878	DREME
Known_core	NR2C2	0.6143661078698973	GM12878	DREME
Known_core	NRF1	0.12975668472344865	GM12878	DREME
Known_core	MEF2B	0.6122354102545889	GM12878	DREME
Known_core	RELA	0.33755797954540556	GM12878	DREME
Known_core	ZNF143	0.2594935283494889	GM12878	DREME
Known_core	YBX1	0.621072958592518	GM12878	DREME
Known_core	ELK1	0.3569099348332364	GM12878	DREME
Known_core	SMAD5	0.2682983529646917	GM12878	DREME
Known_core	SPI1	0.2033328760392773	GM12878	DREME
Known_core	NR2F1	0.44510785607470965	GM12878	DREME
Known_core	IRF3	0.5560345735988845	GM12878	DREME
Known_core	IRF5	0.48446612169149256	GM12878	DREME
Known_core	JUND	0.5532897910884427	GM12878	DREME
Known_core	NFATC3	0.6607742602710732	GM12878	DREME
Known_core	ZBTB33	0.3513910233029206	GM12878	DREME
Known_core	ETS1	0.5224362083918396	GM12878	DREME
Known_core	GABPA	0.3818811848784793	GM12878	DREME
Known_core	ATF7	0.25659432145261607	GM12878	DREME
Known_core	MAX	0.6838341097471171	GM12878	DREME
Known_core	RXRA	0.24605047541125472	GM12878	DREME
Known_core	SRF	0.4026734708681517	GM12878	DREME
SPP	BHLHE40	0.07666256605874436	GM12878	DREME
SPP	CUX1	0.09094312611817036	GM12878	DREME
SPP	NFIC	0.1280696593240193	GM12878	DREME
SPP	ZBED1	0.08416483697169289	GM12878	DREME
SPP	RFX5	0.1150950931806672	GM12878	DREME
SPP	HSF1	0.14614545147533828	GM12878	DREME
SPP	PAX5	0.09505565882754133	GM12878	DREME
SPP	ZNF384	0.06676756769968002	GM12878	DREME
SPP	TCF12	0.10958152610826916	GM12878	DREME
SPP	E2F4	0.15081419727054354	GM12878	DREME
SPP	CEBPB	0.07826101159537888	GM12878	DREME
SPP	PKNOX1	0.1656730710127674	GM12878	DREME
SPP	MAFK	0.10067605009781316	GM12878	DREME
SPP	ZZZ3	0.004578247493389042	GM12878	DREME
SPP	NFATC1	0.10578219472913268	GM12878	DREME
SPP	JUNB	0.11664689066498515	GM12878	DREME
SPP	ATF2	0.10604301910466074	GM12878	DREME
SPP	BCL11A	0.1261332321816643	GM12878	DREME
SPP	YY1	0.08205770240634899	GM12878	DREME
SPP	USF1	0.12441801127890408	GM12878	DREME
SPP	ETV6	0.08508595372232164	GM12878	DREME
SPP	USF2	0.08731301674683675	GM12878	DREME
SPP	RUNX3	0.0961443936557578	GM12878	DREME
SPP	FOS	0.14732298323166376	GM12878	DREME
SPP	PAX8	0.0809296829973519	GM12878	DREME
SPP	CREM	0.1407571697021973	GM12878	DREME
SPP	TBX21	0.12649817760824128	GM12878	DREME
SPP	NR2C1	0.10586308199400993	GM12878	DREME
SPP	IRF4	0.12227924156155605	GM12878	DREME
SPP	ESRRA	0.07357217183232752	GM12878	DREME
SPP	ELF1	0.10670827215847042	GM12878	DREME
SPP	BATF	0.1197043778701318	GM12878	DREME
SPP	MEF2C	0.15054685434570986	GM12878	DREME
SPP	KLF5	0.08349614796904395	GM12878	DREME
SPP	ZSCAN29	0.08442084433439513	GM12878	DREME
SPP	E2F8	0.09041306672659258	GM12878	DREME
SPP	SP1	0.16783185551817184	GM12878	DREME
SPP	CTCF	0.10180649527771436	GM12878	DREME
SPP	TCF7	0.08099961083807973	GM12878	DREME
SPP	EBF1	0.09605885640538564	GM12878	DREME
SPP	MEF2A	0.12638527666921692	GM12878	DREME
SPP	NR2C2	0.08791652835022594	GM12878	DREME
SPP	NRF1	0.105649655067092	GM12878	DREME
SPP	MEF2B	0.1073662696859343	GM12878	DREME
SPP	RELA	0.1173924954884189	GM12878	DREME
SPP	ZNF143	0.14545196692075107	GM12878	DREME
SPP	YBX1	0.09935546676355224	GM12878	DREME
SPP	ELK1	0.12395320696600935	GM12878	DREME
SPP	SMAD5	0.06283987466656668	GM12878	DREME
SPP	SPI1	0.06554841566296046	GM12878	DREME
SPP	NR2F1	0.13357534834691562	GM12878	DREME
SPP	IRF3	0.18831805074127975	GM12878	DREME
SPP	IRF5	0.09262787936684967	GM12878	DREME
SPP	JUND	0.12513575040156827	GM12878	DREME
SPP	NFATC3	0.06573167326179102	GM12878	DREME
SPP	ZBTB33	0.07050278433426024	GM12878	DREME
SPP	ETS1	0.1281591258908848	GM12878	DREME
SPP	GABPA	0.11900829425471862	GM12878	DREME
SPP	ATF7	0.07955301213893551	GM12878	DREME
SPP	MAX	0.13077228895249945	GM12878	DREME
SPP	RXRA	0.06628006649844939	GM12878	DREME
SPP	SRF	0.10169051856444608	GM12878	DREME
SPP_short	BHLHE40	0.043338302684518264	GM12878	DREME
SPP_short	CUX1	0.016706213197127052	GM12878	DREME
SPP_short	NFIC	0.026647277112463653	GM12878	DREME
SPP_short	ZBED1	0.0	GM12878	DREME
SPP_short	RFX5	0.0507679389277394	GM12878	DREME
SPP_short	HSF1	0.057408498960031536	GM12878	DREME
SPP_short	PAX5	0.033018640323856194	GM12878	DREME
SPP_short	ZNF384	0.0	GM12878	DREME
SPP_short	TCF12	0.017285401247583796	GM12878	DREME
SPP_short	E2F4	0.03403489271112568	GM12878	DREME
SPP_short	CEBPB	0.05433436674530586	GM12878	DREME
SPP_short	PKNOX1	0.0688526090715983	GM12878	DREME
SPP_short	MAFK	0.06651771605164608	GM12878	DREME
SPP_short	ZZZ3	0.0	GM12878	DREME
SPP_short	NFATC1	0.042284832546225434	GM12878	DREME
SPP_short	JUNB	0.031849670629358874	GM12878	DREME
SPP_short	ATF2	0.017273083845601483	GM12878	DREME
SPP_short	BCL11A	0.044682398346557885	GM12878	DREME
SPP_short	YY1	0.039231663397850905	GM12878	DREME
SPP_short	USF1	0.04986047558062805	GM12878	DREME
SPP_short	ETV6	0.0	GM12878	DREME
SPP_short	USF2	0.04607053551234682	GM12878	DREME
SPP_short	RUNX3	0.04187603859631125	GM12878	DREME
SPP_short	FOS	0.051992026596520316	GM12878	DREME
SPP_short	PAX8	0.03460176335960012	GM12878	DREME
SPP_short	CREM	0.08028317602560579	GM12878	DREME
SPP_short	TBX21	0.01649279601616373	GM12878	DREME
SPP_short	NR2C1	0.05699958579344407	GM12878	DREME
SPP_short	IRF4	0.05110347450728021	GM12878	DREME
SPP_short	ESRRA	0.011730492360421068	GM12878	DREME
SPP_short	ELF1	0.032822410574421354	GM12878	DREME
SPP_short	BATF	0.060570410706982075	GM12878	DREME
SPP_short	MEF2C	0.017225228890070176	GM12878	DREME
SPP_short	KLF5	0.0	GM12878	DREME
SPP_short	ZSCAN29	0.0169373627338231	GM12878	DREME
SPP_short	E2F8	0.015752147662862363	GM12878	DREME
SPP_short	SP1	0.03415554501111316	GM12878	DREME
SPP_short	CTCF	0.034381373712443535	GM12878	DREME
SPP_short	TCF7	0.029948892437917894	GM12878	DREME
SPP_short	EBF1	0.03095632948293226	GM12878	DREME
SPP_short	MEF2A	0.0260497359018794	GM12878	DREME
SPP_short	NR2C2	0.02654534886777192	GM12878	DREME
SPP_short	NRF1	0.031024168267237136	GM12878	DREME
SPP_short	MEF2B	0.014173556774202343	GM12878	DREME
SPP_short	RELA	0.04716349772938351	GM12878	DREME
SPP_short	ZNF143	0.0507600701204759	GM12878	DREME
SPP_short	YBX1	0.0167214276478553	GM12878	DREME
SPP_short	ELK1	0.03788043270068011	GM12878	DREME
SPP_short	SMAD5	0.0	GM12878	DREME
SPP_short	SPI1	0.032147264152310576	GM12878	DREME
SPP_short	NR2F1	0.03345643508771238	GM12878	DREME
SPP_short	IRF3	0.044391755036802316	GM12878	DREME
SPP_short	IRF5	0.026887211208822936	GM12878	DREME
SPP_short	JUND	0.031423550279170535	GM12878	DREME
SPP_short	NFATC3	0.0	GM12878	DREME
SPP_short	ZBTB33	0.015198482208205475	GM12878	DREME
SPP_short	ETS1	0.05164581329231576	GM12878	DREME
SPP_short	GABPA	0.044125000452668775	GM12878	DREME
SPP_short	ATF7	0.011464957901285192	GM12878	DREME
SPP_short	MAX	0.05172524932160714	GM12878	DREME
SPP_short	RXRA	0.0	GM12878	DREME
SPP_short	SRF	0.03303099324734366	GM12878	DREME
MOBI	BHLHE40	0.05705444344908224	GM12878	DREME
MOBI	CUX1	0.01732867951399863	GM12878	DREME
MOBI	NFIC	0.03415397118923005	GM12878	DREME
MOBI	ZBED1	0.016452748979371788	GM12878	DREME
MOBI	RFX5	0.06578747754710046	GM12878	DREME
MOBI	HSF1	0.07760959537402394	GM12878	DREME
MOBI	PAX5	0.03436928711571273	GM12878	DREME
MOBI	ZNF384	0.0344440890256304	GM12878	DREME
MOBI	TCF12	0.032118101252205544	GM12878	DREME
MOBI	E2F4	0.04299090734533263	GM12878	DREME
MOBI	CEBPB	0.031888637511534576	GM12878	DREME
MOBI	PKNOX1	0.0472659864020467	GM12878	DREME
MOBI	MAFK	0.06624723599603917	GM12878	DREME
MOBI	ZZZ3	0.0	GM12878	DREME
MOBI	NFATC1	0.058696454831264226	GM12878	DREME
MOBI	JUNB	0.059589901609681965	GM12878	DREME
MOBI	ATF2	0.02385868172024485	GM12878	DREME
MOBI	BCL11A	0.017273083845601483	GM12878	DREME
MOBI	YY1	0.03971357477214876	GM12878	DREME
MOBI	USF1	0.0691210389501273	GM12878	DREME
MOBI	ETV6	0.0	GM12878	DREME
MOBI	USF2	0.03768600996708815	GM12878	DREME
MOBI	RUNX3	0.03846867388998658	GM12878	DREME
MOBI	FOS	0.05764880117752341	GM12878	DREME
MOBI	PAX8	0.0	GM12878	DREME
MOBI	CREM	0.12262218320286752	GM12878	DREME
MOBI	TBX21	0.05749774572837979	GM12878	DREME
MOBI	NR2C1	0.0815195509240488	GM12878	DREME
MOBI	IRF4	0.06014227348558492	GM12878	DREME
MOBI	ESRRA	0.010183089497994385	GM12878	DREME
MOBI	ELF1	0.04816947027134895	GM12878	DREME
MOBI	BATF	0.06031504062919987	GM12878	DREME
MOBI	MEF2C	0.061143053339182775	GM12878	DREME
MOBI	KLF5	0.0	GM12878	DREME
MOBI	ZSCAN29	0.030501384864950888	GM12878	DREME
MOBI	E2F8	0.013505096613720824	GM12878	DREME
MOBI	SP1	0.05067655984567535	GM12878	DREME
MOBI	CTCF	0.06861874555134193	GM12878	DREME
MOBI	TCF7	0.027473161325328642	GM12878	DREME
MOBI	EBF1	0.05107508493865587	GM12878	DREME
MOBI	MEF2A	0.017323020734828658	GM12878	DREME
MOBI	NR2C2	0.01635136867282579	GM12878	DREME
MOBI	NRF1	0.030268465674259063	GM12878	DREME
MOBI	MEF2B	0.05095483841353783	GM12878	DREME
MOBI	RELA	0.03289015108380107	GM12878	DREME
MOBI	ZNF143	0.06012839550057637	GM12878	DREME
MOBI	YBX1	0.0	GM12878	DREME
MOBI	ELK1	0.04865563195937608	GM12878	DREME
MOBI	SMAD5	0.0	GM12878	DREME
MOBI	SPI1	0.027307301811904446	GM12878	DREME
MOBI	NR2F1	0.04437135874611981	GM12878	DREME
MOBI	IRF3	0.05078459318815233	GM12878	DREME
MOBI	IRF5	0.0	GM12878	DREME
MOBI	JUND	0.03411877871148024	GM12878	DREME
MOBI	NFATC3	0.0	GM12878	DREME
MOBI	ZBTB33	0.04745479550026524	GM12878	DREME
MOBI	ETS1	0.017318473635323562	GM12878	DREME
MOBI	GABPA	0.08817464547351589	GM12878	DREME
MOBI	ATF7	0.029201526881987582	GM12878	DREME
MOBI	MAX	0.04232245640322956	GM12878	DREME
MOBI	RXRA	0.016387039260111418	GM12878	DREME
MOBI	SRF	0.046996807631381934	GM12878	DREME
Known	BHLHE40	0.3888604117340185	K562	DREME
Known	CEBPG	0.6648537601093886	K562	DREME
Known	DNMT1	1.0790481228375666	K562	DREME
Known	CUX1	0.7381067934161288	K562	DREME
Known	ELF4	0.5710139391962425	K562	DREME
Known	NFIC	0.6860878653469209	K562	DREME
Known	ETS2	0.4524296578753818	K562	DREME
Known	MNT	0.6123180389633174	K562	DREME
Known	ZBED1	0.4078041094771603	K562	DREME
Known	RFX5	0.7471681693264035	K562	DREME
Known	E2F7	0.220026024708503	K562	DREME
Known	GATA1	0.7124656341272236	K562	DREME
Known	NEUROD1	0.6396752524658157	K562	DREME
Known	MYBL2	0.6657108426528635	K562	DREME
Known	KLF16	0.6582232590228028	K562	DREME
Known	ZNF384	1.0429994128657947	K562	DREME
Known	ATF3	0.4549080567530049	K562	DREME
Known	TCF12	0.5065989802744855	K562	DREME
Known	MGA	0.5234741221569784	K562	DREME
Known	SREBF1	0.6821795782786434	K562	DREME
Known	POU5F1	0.5276802970940022	K562	DREME
Known	MAFF	0.6618599625387682	K562	DREME
Known	CEBPB	0.5615440931904848	K562	DREME
Known	MEF2D	0.5153636887850669	K562	DREME
Known	TEAD4	0.7356875422709568	K562	DREME
Known	PKNOX1	0.40404403468397987	K562	DREME
Known	HINFP	0.44506698372180703	K562	DREME
Known	ZNF282	0.6566885952590167	K562	DREME
Known	ETV1	0.7455949958032116	K562	DREME
Known	MAFK	0.7948376633539137	K562	DREME
Known	TEAD2	0.4977931325368903	K562	DREME
Known	MEIS2	0.45684708972932087	K562	DREME
Known	ZZZ3	0.6513485795411905	K562	DREME
Known	JUNB	0.427361578479295	K562	DREME
Known	ATF2	0.7951186699268233	K562	DREME
Known	YY1	0.685599101875041	K562	DREME
Known	IRF9	0.47450807839261017	K562	DREME
Known	NR2F6	0.5575383900055264	K562	DREME
Known	USF1	0.5192672783132063	K562	DREME
Known	FOXJ2	0.4912568260847315	K562	DREME
Known	ETV6	0.48590189596729444	K562	DREME
Known	HES1	0.8608490266395381	K562	DREME
Known	KLF1	0.6614823719749591	K562	DREME
Known	USF2	0.5055920040662022	K562	DREME
Known	FOS	0.576110489377475	K562	DREME
Known	RFX1	0.5609740866439503	K562	DREME
Known	THRA	0.49073678845372626	K562	DREME
Known	EGR1	0.7036320157977769	K562	DREME
Known	NR3C1	0.6157959216981014	K562	DREME
Known	GMEB1	0.8434223154382369	K562	DREME
Known	CREM	0.8334106663271773	K562	DREME
Known	ZBTB2	0.5762232632459668	K562	DREME
Known	NR2C1	0.6767757225043407	K562	DREME
Known	ESRRA	0.5885537335007198	K562	DREME
Known	ELF1	0.6172655840053193	K562	DREME
Known	ZBTB7A	0.5286169622645309	K562	DREME
Known	ZNF740	0.5105270647757917	K562	DREME
Known	IRF2	0.6767891009566792	K562	DREME
Known	KLF13	0.6256623773657395	K562	DREME
Known	JUN	0.540192764598209	K562	DREME
Known	GATA2	0.739587595881924	K562	DREME
Known	ZSCAN29	0.7346699343073594	K562	DREME
Known	CREB3	0.6134915853079816	K562	DREME
Known	E2F8	0.5231380932608726	K562	DREME
Known	MAFG	0.7307181465965291	K562	DREME
Known	SP1	0.5973011398632182	K562	DREME
Known	ZHX1	1.2748723814029281	K562	DREME
Known	CTCF	0.550863075059682	K562	DREME
Known	TCF7	0.5720761012311023	K562	DREME
Known	NR4A1	0.459803946635898	K562	DREME
Known	MEF2A	0.3962045093544457	K562	DREME
Known	NR2C2	0.6452125791225868	K562	DREME
Known	VEZF1	0.5840776045175428	K562	DREME
Known	NRF1	0.34876493061581537	K562	DREME
Known	RELA	0.3634287896371637	K562	DREME
Known	ZNF143	0.43062896672047657	K562	DREME
Known	YBX1	0.6846547623511667	K562	DREME
Known	ELK1	0.5592411657490453	K562	DREME
Known	HMBOX1	0.6050731831355235	K562	DREME
Known	SMAD5	0.41932880164334463	K562	DREME
Known	LEF1	0.4526854359347813	K562	DREME
Known	FOXA1	0.6386016133188996	K562	DREME
Known	SPI1	0.3187454386099167	K562	DREME
Known	ATF4	0.4445999867942942	K562	DREME
Known	NR2F1	0.5769556768133302	K562	DREME
Known	NFE2	0.4049791728469119	K562	DREME
Known	JUND	0.7065443828186899	K562	DREME
Known	NFE2L1	0.311296453188528	K562	DREME
Known	CREB3L1	0.49817937070486984	K562	DREME
Known	E2F1	0.6083684715185914	K562	DREME
Known	NFATC3	0.6372302455708546	K562	DREME
Known	ZNF263	0.5663296918409437	K562	DREME
Known	ZBTB33	0.43268671256270863	K562	DREME
Known	ETS1	0.5745894554001869	K562	DREME
Known	ZNF274	0.6521069753681241	K562	DREME
Known	GABPA	0.5907117982478979	K562	DREME
Known	ATF7	0.5766537411391243	K562	DREME
Known	MAX	0.653633437789628	K562	DREME
Known	FOSL1	0.6566873184428071	K562	DREME
Known_core	BHLHE40	0.21720645000927882	K562	DREME
Known_core	CEBPG	0.45214964871849156	K562	DREME
Known_core	DNMT1	1.0075839408756477	K562	DREME
Known_core	CUX1	0.7532646292275736	K562	DREME
Known_core	ELF4	0.36808539672099116	K562	DREME
Known_core	NFIC	0.8473807721861051	K562	DREME
Known_core	ETS2	0.5150404310842782	K562	DREME
Known_core	MNT	0.43568091392835984	K562	DREME
Known_core	ZBED1	0.2613367328298024	K562	DREME
Known_core	RFX5	0.7004068004181786	K562	DREME
Known_core	E2F7	0.04150745657764881	K562	DREME
Known_core	GATA1	0.8199166593982652	K562	DREME
Known_core	NEUROD1	0.7090592698197731	K562	DREME
Known_core	MYBL2	0.5165053685855511	K562	DREME
Known_core	KLF16	0.5485179227384611	K562	DREME
Known_core	ZNF384	1.3776020740772563	K562	DREME
Known_core	ATF3	0.2241344925465171	K562	DREME
Known_core	TCF12	0.5065989802744855	K562	DREME
Known_core	MGA	0.6261746895595992	K562	DREME
Known_core	SREBF1	0.6049820849408064	K562	DREME
Known_core	POU5F1	0.18300744455753248	K562	DREME
Known_core	MAFF	0.6061024607530562	K562	DREME
Known_core	CEBPB	0.34931383202820016	K562	DREME
Known_core	MEF2D	0.5401489861517604	K562	DREME
Known_core	TEAD4	0.5784759020824037	K562	DREME
Known_core	PKNOX1	0.4210009153727869	K562	DREME
Known_core	HINFP	0.6429746366169581	K562	DREME
Known_core	ZNF282	0.47788215477650836	K562	DREME
Known_core	ETV1	0.5742292054891976	K562	DREME
Known_core	MAFK	0.7165213008741614	K562	DREME
Known_core	TEAD2	0.31234128619619167	K562	DREME
Known_core	MEIS2	0.4513458882816521	K562	DREME
Known_core	ZZZ3	0.40097072375057324	K562	DREME
Known_core	JUNB	0.20522014591409665	K562	DREME
Known_core	ATF2	0.6018994179541266	K562	DREME
Known_core	YY1	0.5895568249063883	K562	DREME
Known_core	IRF9	0.27191774095535676	K562	DREME
Known_core	NR2F6	0.4562172158711302	K562	DREME
Known_core	USF1	0.336256813498462	K562	DREME
Known_core	FOXJ2	0.3629524453043185	K562	DREME
Known_core	ETV6	0.3178184585632741	K562	DREME
Known_core	HES1	0.7904131094084599	K562	DREME
Known_core	KLF1	0.617740479074558	K562	DREME
Known_core	USF2	0.2948434163005204	K562	DREME
Known_core	FOS	0.4054203093974886	K562	DREME
Known_core	RFX1	0.5916877681022101	K562	DREME
Known_core	THRA	0.47939190267586507	K562	DREME
Known_core	EGR1	0.4466928090610698	K562	DREME
Known_core	NR3C1	0.5229657622665234	K562	DREME
Known_core	GMEB1	0.8565885912256967	K562	DREME
Known_core	CREM	0.6109067794825085	K562	DREME
Known_core	ZBTB2	0.34985728765146096	K562	DREME
Known_core	NR2C1	0.5699608170599255	K562	DREME
Known_core	ESRRA	0.582087974144751	K562	DREME
Known_core	ELF1	0.4107049911459496	K562	DREME
Known_core	ZBTB7A	0.25856900710403724	K562	DREME
Known_core	ZNF740	0.3237525489970645	K562	DREME
Known_core	IRF2	0.536391015945644	K562	DREME
Known_core	KLF13	0.31610244983179747	K562	DREME
Known_core	JUN	0.36150422285284595	K562	DREME
Known_core	GATA2	0.6739288149641854	K562	DREME
Known_core	ZSCAN29	0.5845369868083505	K562	DREME
Known_core	CREB3	0.33867320064230183	K562	DREME
Known_core	E2F8	0.33942202946780803	K562	DREME
Known_core	MAFG	0.6633492286879791	K562	DREME
Known_core	SP1	0.3612818448752677	K562	DREME
Known_core	ZHX1	1.2748723814029281	K562	DREME
Known_core	CTCF	0.4148346645680485	K562	DREME
Known_core	TCF7	0.4734993438971652	K562	DREME
Known_core	NR4A1	0.23776731967877063	K562	DREME
Known_core	MEF2A	0.20518005487009505	K562	DREME
Known_core	NR2C2	0.6143661078698973	K562	DREME
Known_core	VEZF1	0.4834461218505764	K562	DREME
Known_core	NRF1	0.12975668472344865	K562	DREME
Known_core	RELA	0.33755797954540556	K562	DREME
Known_core	ZNF143	0.2594935283494889	K562	DREME
Known_core	YBX1	0.621072958592518	K562	DREME
Known_core	ELK1	0.3569099348332364	K562	DREME
Known_core	HMBOX1	0.5103797047959989	K562	DREME
Known_core	SMAD5	0.2682983529646917	K562	DREME
Known_core	LEF1	0.3377936334187501	K562	DREME
Known_core	FOXA1	0.4080936205021534	K562	DREME
Known_core	SPI1	0.2033328760392773	K562	DREME
Known_core	ATF4	0.09329264421637337	K562	DREME
Known_core	NR2F1	0.44510785607470965	K562	DREME
Known_core	NFE2	0.22807525637034004	K562	DREME
Known_core	JUND	0.5532897910884427	K562	DREME
Known_core	NFE2L1	0.25163748896389276	K562	DREME
Known_core	CREB3L1	0.33996546935114336	K562	DREME
Known_core	E2F1	0.3678234389952255	K562	DREME
Known_core	NFATC3	0.6607742602710732	K562	DREME
Known_core	ZNF263	0.3851355669297378	K562	DREME
Known_core	ZBTB33	0.3513910233029206	K562	DREME
Known_core	ETS1	0.5224362083918396	K562	DREME
Known_core	ZNF274	0.2527068138007412	K562	DREME
Known_core	GABPA	0.3818811848784793	K562	DREME
Known_core	ATF7	0.25659432145261607	K562	DREME
Known_core	MAX	0.6838341097471171	K562	DREME
Known_core	FOSL1	0.5624460116336559	K562	DREME
SPP	BHLHE40	0.09069694936515174	K562	DREME
SPP	CEBPG	0.07979547055634781	K562	DREME
SPP	DNMT1	0.0	K562	DREME
SPP	CUX1	0.13394065246925094	K562	DREME
SPP	ELF4	0.1422736875336896	K562	DREME
SPP	NFIC	0.11028187193224737	K562	DREME
SPP	ETS2	0.04243992662321038	K562	DREME
SPP	MNT	0.13169866484373055	K562	DREME
SPP	ZBED1	0.11551753140900438	K562	DREME
SPP	RFX5	0.11759903664512696	K562	DREME
SPP	E2F7	0.06039366454213711	K562	DREME
SPP	GATA1	0.1336486695203663	K562	DREME
SPP	NEUROD1	0.12253447303823775	K562	DREME
SPP	MYBL2	0.1456398578989399	K562	DREME
SPP	KLF16	0.14560553639702575	K562	DREME
SPP	ZNF384	0.06562123035687323	K562	DREME
